networkId,roadTemperature,airTemperature,airHumidity,precipitation,batteryLevel,rssi,seqNumber,transmissionSeqNumber,firmwareVersion,time,createdAt
14484CA85F3FB,3.4,5.0,80.0,0.0,5.0,,,,,2024-02-04T19:20:30.000,2024-02-04T19:21:56.850
14484CA85F3FB,,,,,,19.0,1632.0,,"1,7",2024-02-04T19:21:53.430,2024-02-04T19:21:53.533
14484CA85F3FB,3.4,4.9,81.0,0.0,5.0,,,,,2024-02-04T19:25:30.000,2024-02-04T19:27:13.822
14484CA85F3FB,,,,,,18.0,1633.0,,"1,7",2024-02-04T19:27:10.220,2024-02-04T19:27:11.103
14484CA85F3FB,3.4,4.9,82.0,0.0,5.0,,,,,2024-02-04T19:30:30.000,2024-02-04T19:32:02.210
14484CA85F3FB,,,,,,20.0,1634.0,,"1,7",2024-02-04T19:31:58.818,2024-02-04T19:31:59.139
14484CA85F3FB,3.4,4.8,83.0,0.0,5.0,,,,,2024-02-04T19:35:30.000,2024-02-04T19:37:01.223
14484CA85F3FB,,,,,,18.0,1635.0,,"1,7",2024-02-04T19:36:57.685,2024-02-04T19:36:57.750
14484CA85F3FB,3.3,4.8,83.0,0.0,4.9,,,,,2024-02-04T19:40:30.000,2024-02-04T19:41:58.875
14484CA85F3FB,,,,,,19.0,1636.0,,"1,7",2024-02-04T19:41:55.343,2024-02-04T19:41:55.583
14484CA85F3FB,3.3,4.8,84.0,0.0,5.0,,,,,2024-02-04T19:45:30.000,2024-02-04T19:47:00.743
14484CA85F3FB,,,,,,19.0,1637.0,,"1,7",2024-02-04T19:46:55.450,2024-02-04T19:46:55.547
14484CA85F3FB,3.4,4.8,84.0,0.0,5.0,,,,,2024-02-04T19:50:30.000,2024-02-04T19:51:58.333
14484CA85F3FB,,,,,,19.0,1638.0,,"1,7",2024-02-04T19:51:54.988,2024-02-04T19:51:55.718
14484CA85F3FB,3.3,4.9,84.0,0.0,5.0,,,,,2024-02-04T19:55:30.000,2024-02-04T19:57:06.275
14484CA85F3FB,,,,,,18.0,1639.0,,"1,7",2024-02-04T19:57:03.466,2024-02-04T19:57:04.071
14484CA85F3FB,3.3,4.9,84.0,0.0,5.0,,,,,2024-02-04T20:00:30.000,2024-02-04T20:02:07.770
14484CA85F3FB,,,,,,18.0,1640.0,,"1,7",2024-02-04T20:02:04.251,2024-02-04T20:02:04.460
14484CA85F3FB,3.4,5.0,84.0,0.0,5.0,,,,,2024-02-04T20:05:30.000,2024-02-04T20:07:32.039
14484CA85F3FB,,,,,,17.0,1641.0,,"1,7",2024-02-04T20:07:29.376,2024-02-04T20:07:29.612
14484CA85F3FB,3.3,5.0,84.0,0.0,5.0,,,,,2024-02-04T20:10:30.000,2024-02-04T20:11:59.729
14484CA85F3FB,,,,,,19.0,1642.0,,"1,7",2024-02-04T20:11:55.729,2024-02-04T20:11:56.192
14484CA85F3FB,3.2,5.1,83.0,0.0,5.0,,,,,2024-02-04T20:15:30.000,2024-02-04T20:17:03.049
14484CA85F3FB,,,,,,18.0,1643.0,,"1,7",2024-02-04T20:16:59.653,2024-02-04T20:16:59.879
14484CA85F3FB,3.3,5.1,83.0,0.0,5.0,,,,,2024-02-04T20:20:30.000,2024-02-04T20:21:58.460
14484CA85F3FB,,,,,,19.0,1644.0,,"1,7",2024-02-04T20:21:54.836,2024-02-04T20:21:54.910
14484CA85F3FB,3.3,5.1,83.0,0.0,5.0,,,,,2024-02-04T20:25:30.000,2024-02-04T20:27:28.607
14484CA85F3FB,,,,,,20.0,1645.0,,"1,7",2024-02-04T20:27:24.934,2024-02-04T20:27:25.131
14484CA85F3FB,3.3,5.2,83.0,0.0,5.0,,,,,2024-02-04T20:30:30.000,2024-02-04T20:33:04.358
14484CA85F3FB,,,,,,21.0,1646.0,,"1,7",2024-02-04T20:31:54.968,2024-02-04T20:31:55.067
14484CA85F3FB,,,,,,18.0,1646.0,,"1,7",2024-02-04T20:32:57.020,2024-02-04T20:32:57.302
14484CA85F3FB,,,,,,17.0,1646.0,,"1,7",2024-02-04T20:32:57.084,2024-02-04T20:32:57.304
14484CA85F3FB,,,,,,17.0,1646.0,,"1,7",2024-02-04T20:33:00.807,2024-02-04T20:33:01.082
14484CA85F3FB,3.3,5.2,83.0,0.0,4.9,,,,,2024-02-04T20:35:30.000,2024-02-04T20:37:02.433
14484CA85F3FB,,,,,,18.0,1647.0,,"1,7",2024-02-04T20:36:59.609,2024-02-04T20:36:59.695
14484CA85F3FB,3.4,5.2,83.0,0.0,5.0,,,,,2024-02-04T20:40:30.000,2024-02-04T20:42:02.599
14484CA85F3FB,,,,,,18.0,1648.0,,"1,7",2024-02-04T20:41:59.239,2024-02-04T20:41:59.384
14484CA85F3FB,3.4,5.2,83.0,0.0,5.0,,,,,2024-02-04T20:45:30.000,2024-02-04T20:49:29.469
14484CA85F3FB,,,,,,18.0,1649.0,,"1,7",2024-02-04T20:47:15.374,2024-02-04T20:47:15.450
14484CA85F3FB,,,,,,19.0,1649.0,,"1,7",2024-02-04T20:49:13.525,2024-02-04T20:49:13.720
14484CA85F3FB,,,,,,18.0,1649.0,,"1,7",2024-02-04T20:49:14.692,2024-02-04T20:49:14.826
14484CA85F3FB,,,,,,19.0,1649.0,,"1,7",2024-02-04T20:49:24.972,2024-02-04T20:49:25.297
14484CA85F3FB,3.4,5.3,83.0,0.0,4.9,,,,,2024-02-04T20:50:30.000,2024-02-04T20:52:00.122
14484CA85F3FB,,,,,,20.0,1650.0,,"1,7",2024-02-04T20:51:54.372,2024-02-04T20:52:00.066
14484CA85F3FB,3.4,5.2,83.0,0.0,5.0,,,,,2024-02-04T20:55:30.000,2024-02-04T20:59:10.404
14484CA85F3FB,,,,,,17.0,1651.0,,"1,7",2024-02-04T20:59:06.346,2024-02-04T20:59:06.745
14484CA85F3FB,3.4,5.2,84.0,0.0,5.0,,,,,2024-02-04T21:00:30.000,2024-02-04T21:01:59.385
14484CA85F3FB,,,,,,19.0,1652.0,,"1,7",2024-02-04T21:01:56.037,2024-02-04T21:01:56.182
14484CA85F3FB,3.4,5.2,85.0,0.0,5.0,,,,,2024-02-04T21:05:30.000,2024-02-04T21:06:56.996
14484CA85F3FB,,,,,,19.0,1653.0,,"1,7",2024-02-04T21:06:53.589,2024-02-04T21:06:54.059
14484CA85F3FB,3.3,5.1,85.0,0.0,5.0,,,,,2024-02-04T21:10:30.000,2024-02-04T21:12:00.503
14484CA85F3FB,,,,,,20.0,1654.0,,"1,7",2024-02-04T21:11:56.347,2024-02-04T21:11:56.404
14484CA85F3FB,3.3,5.1,84.0,0.0,5.0,,,,,2024-02-04T21:15:30.000,2024-02-04T21:18:33.317
14484CA85F3FB,,,,,,20.0,1655.0,,"1,7",2024-02-04T21:18:11.474,2024-02-04T21:18:11.677
14484CA85F3FB,,,,,,19.0,1655.0,,"1,7",2024-02-04T21:18:31.326,2024-02-04T21:18:31.391
14484CA85F3FB,3.3,5.1,83.0,0.0,4.9,,,,,2024-02-04T21:20:30.000,2024-02-04T21:21:58.109
14484CA85F3FB,,,,,,19.0,1656.0,,"1,7",2024-02-04T21:21:54.690,2024-02-04T21:21:57.749
14484CA85F3FB,3.2,5.0,83.0,0.0,5.0,,,,,2024-02-04T21:25:30.000,2024-02-04T21:27:07.280
14484CA85F3FB,,,,,,18.0,1657.0,,"1,7",2024-02-04T21:27:00.589,2024-02-04T21:27:00.959
14484CA85F3FB,3.2,4.9,83.0,0.0,5.0,,,,,2024-02-04T21:30:30.000,2024-02-04T21:31:59.108
14484CA85F3FB,,,,,,18.0,1658.0,,"1,7",2024-02-04T21:31:55.650,2024-02-04T21:31:55.969
14484CA85F3FB,3.2,4.8,83.0,0.0,5.0,,,,,2024-02-04T21:35:30.000,2024-02-04T21:36:57.810
14484CA85F3FB,,,,,,20.0,1659.0,,"1,7",2024-02-04T21:36:54.040,2024-02-04T21:36:54.182
14484CA85F3FB,3.1,4.7,84.0,0.0,5.0,,,,,2024-02-04T21:40:30.000,2024-02-04T21:42:05.770
14484CA85F3FB,,,,,,18.0,1660.0,,"1,7",2024-02-04T21:42:01.065,2024-02-04T21:42:01.975
14484CA85F3FB,3.1,4.6,85.0,0.0,5.0,,,,,2024-02-04T21:45:30.000,2024-02-04T21:46:59.793
14484CA85F3FB,,,,,,20.0,1661.0,,"1,7",2024-02-04T21:46:56.284,2024-02-04T21:46:56.489
14484CA85F3FB,3.0,4.6,86.0,0.0,4.9,,,,,2024-02-04T21:50:30.000,2024-02-04T21:52:00.455
14484CA85F3FB,,,,,,18.0,1662.0,,"1,7",2024-02-04T21:51:56.912,2024-02-04T21:51:57.056
14484CA85F3FB,3.0,4.6,87.0,0.0,5.0,,,,,2024-02-04T21:55:30.000,2024-02-04T21:57:01.266
14484CA85F3FB,,,,,,19.0,1663.0,,"1,7",2024-02-04T21:56:55.926,2024-02-04T21:56:56.606
14484CA85F3FB,2.9,4.5,87.0,0.0,4.9,,,,,2024-02-04T22:00:30.000,2024-02-04T22:02:09.530
14484CA85F3FB,,,,,,18.0,1664.0,,"1,7",2024-02-04T22:02:04.908,2024-02-04T22:02:05.012
14484CA85F3FB,2.9,4.6,87.0,0.0,5.0,,,,,2024-02-04T22:05:30.000,2024-02-04T22:06:59.865
14484CA85F3FB,,,,,,19.0,1665.0,,"1,7",2024-02-04T22:06:55.892,2024-02-04T22:06:56.017
14484CA85F3FB,2.9,4.5,86.0,0.0,5.0,,,,,2024-02-04T22:10:30.000,2024-02-04T22:12:30.877
14484CA85F3FB,,,,,,19.0,1666.0,,"1,7",2024-02-04T22:12:26.370,2024-02-04T22:12:27.084
14484CA85F3FB,2.8,4.5,86.0,0.0,5.0,,,,,2024-02-04T22:15:30.000,2024-02-04T22:17:03.557
14484CA85F3FB,,,,,,18.0,1667.0,,"1,7",2024-02-04T22:17:00.212,2024-02-04T22:17:00.719
14484CA85F3FB,2.7,4.5,86.0,0.0,4.9,,,,,2024-02-04T22:20:30.000,2024-02-04T22:21:59.264
14484CA85F3FB,,,,,,19.0,1668.0,,"1,7",2024-02-04T22:21:55.572,2024-02-04T22:21:55.770
14484CA85F3FB,2.5,4.4,85.0,0.0,5.0,,,,,2024-02-04T22:25:30.000,2024-02-04T22:27:10.380
14484CA85F3FB,,,,,,18.0,1669.0,,"1,7",2024-02-04T22:27:06.372,2024-02-04T22:27:06.459
14484CA85F3FB,2.4,4.4,85.0,0.0,4.9,,,,,2024-02-04T22:30:30.000,2024-02-04T22:32:04.743
14484CA85F3FB,,,,,,18.0,1670.0,,"1,7",2024-02-04T22:32:01.410,2024-02-04T22:32:01.559
14484CA85F3FB,2.3,4.3,85.0,0.0,5.0,,,,,2024-02-04T22:35:30.000,2024-02-04T22:37:02.440
14484CA85F3FB,,,,,,19.0,1671.0,,"1,7",2024-02-04T22:36:58.990,2024-02-04T22:37:00.019
14484CA85F3FB,2.2,4.3,85.0,0.0,5.0,,,,,2024-02-04T22:40:30.000,2024-02-04T22:44:04.715
14484CA85F3FB,,,,,,18.0,1672.0,,"1,7",2024-02-04T22:44:00.731,2024-02-04T22:44:01.044
14484CA85F3FB,2.1,4.4,84.0,0.0,5.0,,,,,2024-02-04T22:45:30.000,2024-02-04T22:48:08.079
14484CA85F3FB,,,,,,19.0,1673.0,,"1,7",2024-02-04T22:47:29.715,2024-02-04T22:47:29.850
14484CA85F3FB,,,,,,18.0,1673.0,,"1,7",2024-02-04T22:47:30.107,2024-02-04T22:47:30.482
14484CA85F3FB,,,,,,20.0,1673.0,,"1,7",2024-02-04T22:47:46.885,2024-02-04T22:47:47.275
14484CA85F3FB,,,,,,20.0,1673.0,,"1,7",2024-02-04T22:48:04.803,2024-02-04T22:48:04.935
14484CA85F3FB,2.1,4.5,83.0,0.0,5.0,,,,,2024-02-04T22:50:30.000,2024-02-04T22:51:59.114
14484CA85F3FB,,,,,,19.0,1674.0,,"1,7",2024-02-04T22:51:55.738,2024-02-04T22:51:56.011
14484CA85F3FB,2.0,4.5,82.0,0.0,5.0,,,,,2024-02-04T22:55:30.000,2024-02-04T22:57:02.739
14484CA85F3FB,,,,,,21.0,1675.0,,"1,7",2024-02-04T22:56:58.330,2024-02-04T22:56:58.719
14484CA85F3FB,2.0,4.6,81.0,0.0,5.0,,,,,2024-02-04T23:00:30.000,2024-02-04T23:02:01.927
14484CA85F3FB,,,,,,18.0,1676.0,,"1,7",2024-02-04T23:01:58.491,2024-02-04T23:01:58.610
14484CA85F3FB,1.9,4.5,80.0,0.0,5.0,,,,,2024-02-04T23:05:30.000,2024-02-04T23:07:02.098
14484CA85F3FB,,,,,,19.0,1677.0,,"1,7",2024-02-04T23:06:59.285,2024-02-04T23:06:59.606
14484CA85F3FB,1.8,4.4,80.0,0.0,5.0,,,,,2024-02-04T23:10:30.000,2024-02-04T23:12:07.582
14484CA85F3FB,,,,,,19.0,1678.0,,"1,7",2024-02-04T23:12:00.629,2024-02-04T23:12:07.538
14484CA85F3FB,1.8,4.4,79.0,0.0,5.0,,,,,2024-02-04T23:15:30.000,2024-02-04T23:16:58.579
14484CA85F3FB,,,,,,19.0,1679.0,,"1,7",2024-02-04T23:16:55.315,2024-02-04T23:16:55.819
14484CA85F3FB,1.7000000000000002,4.4,78.0,0.0,5.0,,,,,2024-02-04T23:20:30.000,2024-02-04T23:22:00.398
14484CA85F3FB,,,,,,20.0,1680.0,,"1,7",2024-02-04T23:21:56.621,2024-02-04T23:21:57.308
14484CA85F3FB,1.7000000000000002,4.5,77.0,0.0,5.0,,,,,2024-02-04T23:25:30.000,2024-02-04T23:27:05.887
14484CA85F3FB,,,,,,19.0,1681.0,,"1,7",2024-02-04T23:27:00.570,2024-02-04T23:27:00.778
14484CA85F3FB,1.7000000000000002,4.5,77.0,0.0,5.0,,,,,2024-02-04T23:30:30.000,2024-02-04T23:32:57.760
14484CA85F3FB,1.7000000000000002,4.5,77.0,0.0,5.0,,,,,2024-02-04T23:30:30.000,2024-02-04T23:32:59.820
14484CA85F3FB,,,,,,18.0,1682.0,,"1,7",2024-02-04T23:32:50.126,2024-02-04T23:32:50.255
14484CA85F3FB,1.7000000000000002,4.5,77.0,0.0,4.9,,,,,2024-02-04T23:35:30.000,2024-02-04T23:36:57.873
14484CA85F3FB,,,,,,18.0,1683.0,,"1,7",2024-02-04T23:36:54.550,2024-02-04T23:36:55.393
14484CA85F3FB,1.7000000000000002,4.4,78.0,0.0,5.0,,,,,2024-02-04T23:40:30.000,2024-02-04T23:41:59.378
14484CA85F3FB,,,,,,18.0,1684.0,,"1,7",2024-02-04T23:41:55.973,2024-02-04T23:41:57.019
14484CA85F3FB,1.6,4.4,78.0,0.0,5.0,,,,,2024-02-04T23:45:30.000,2024-02-04T23:47:05.161
14484CA85F3FB,,,,,,19.0,1685.0,,"1,7",2024-02-04T23:47:01.952,2024-02-04T23:47:02.353
14484CA85F3FB,1.6,4.4,80.0,0.0,5.0,,,,,2024-02-04T23:50:30.000,2024-02-04T23:52:01.574
14484CA85F3FB,,,,,,19.0,1686.0,,"1,7",2024-02-04T23:51:57.009,2024-02-04T23:52:01.524
14484CA85F3FB,1.6,4.3,80.0,0.0,5.0,,,,,2024-02-04T23:55:30.000,2024-02-04T23:57:01.218
14484CA85F3FB,,,,,,20.0,1687.0,,"1,7",2024-02-04T23:56:57.807,2024-02-04T23:56:57.941
14484CA85F3FB,1.5,4.3,81.0,0.0,5.0,,,,,2024-02-05T00:00:30.000,2024-02-05T00:02:07.549
14484CA85F3FB,,,,,,18.0,1688.0,,"1,7",2024-02-05T00:02:02.973,2024-02-05T00:02:03.333
14484CA85F3FB,1.5,4.2,82.0,0.0,5.0,,,,,2024-02-05T00:05:30.000,2024-02-05T00:07:00.616
14484CA85F3FB,,,,,,19.0,1689.0,,"1,7",2024-02-05T00:06:56.103,2024-02-05T00:07:00.558
14484CA85F3FB,1.5,4.2,82.0,0.0,5.0,,,,,2024-02-05T00:10:30.000,2024-02-05T00:12:05.449
14484CA85F3FB,,,,,,19.0,1690.0,,"1,7",2024-02-05T00:12:02.102,2024-02-05T00:12:02.208
14484CA85F3FB,1.5,4.3,81.0,0.0,5.0,,,,,2024-02-05T00:15:30.000,2024-02-05T00:17:05.987
14484CA85F3FB,,,,,,18.0,1691.0,,"1,7",2024-02-05T00:17:01.507,2024-02-05T00:17:01.580
14484CA85F3FB,1.6,4.3,81.0,0.0,4.9,,,,,2024-02-05T00:20:30.000,2024-02-05T00:22:03.038
14484CA85F3FB,,,,,,17.0,1692.0,,"1,7",2024-02-05T00:21:59.172,2024-02-05T00:21:59.681
14484CA85F3FB,1.7000000000000002,4.4,80.0,0.0,5.0,,,,,2024-02-05T00:25:30.000,2024-02-05T00:27:00.782
14484CA85F3FB,,,,,,19.0,1693.0,,"1,7",2024-02-05T00:26:57.616,2024-02-05T00:27:00.439
14484CA85F3FB,1.7000000000000002,4.5,79.0,0.0,5.0,,,,,2024-02-05T00:30:30.000,2024-02-05T00:32:01.336
14484CA85F3FB,,,,,,19.0,1694.0,,"1,7",2024-02-05T00:31:57.328,2024-02-05T00:31:57.435
14484CA85F3FB,1.8,4.4,79.0,0.0,4.9,,,,,2024-02-05T00:35:30.000,2024-02-05T00:37:02.795
14484CA85F3FB,,,,,,20.0,1695.0,,"1,7",2024-02-05T00:36:59.014,2024-02-05T00:36:59.296
14484CA85F3FB,1.8,4.4,79.0,0.0,5.0,,,,,2024-02-05T00:40:30.000,2024-02-05T00:42:01.845
14484CA85F3FB,,,,,,19.0,1696.0,,"1,7",2024-02-05T00:41:58.501,2024-02-05T00:41:58.658
14484CA85F3FB,1.8,4.4,78.0,0.0,5.0,,,,,2024-02-05T00:45:30.000,2024-02-05T00:47:09.974
14484CA85F3FB,,,,,,19.0,1697.0,,"1,7",2024-02-05T00:47:06.560,2024-02-05T00:47:06.816
14484CA85F3FB,1.8,4.4,78.0,0.0,4.9,,,,,2024-02-05T00:50:30.000,2024-02-05T00:52:03.872
14484CA85F3FB,,,,,,17.0,1698.0,,"1,7",2024-02-05T00:51:59.467,2024-02-05T00:51:59.830
14484CA85F3FB,1.9,4.4,78.0,0.0,5.0,,,,,2024-02-05T00:55:30.000,2024-02-05T01:01:38.817
14484CA85F3FB,1.9,4.5,78.0,0.0,5.0,,,,,2024-02-05T01:01:00.000,2024-02-05T01:02:28.190
14484CA85F3FB,,,,,,20.0,1699.0,,"1,7",2024-02-05T01:01:35.491,2024-02-05T01:01:35.616
14484CA85F3FB,,,,,,19.0,1700.0,,"1,7",2024-02-05T01:02:24.875,2024-02-05T01:02:25.259
14484CA85F3FB,1.9,4.5,79.0,0.0,5.0,,,,,2024-02-05T01:05:30.000,2024-02-05T01:06:59.156
14484CA85F3FB,,,,,,20.0,1701.0,,"1,7",2024-02-05T01:06:55.548,2024-02-05T01:06:55.625
14484CA85F3FB,2.0,4.6,81.0,0.0,5.0,,,,,2024-02-05T01:10:30.000,2024-02-05T01:12:50.685
14484CA85F3FB,,,,,,19.0,1702.0,,"1,7",2024-02-05T01:12:46.236,2024-02-05T01:12:46.919
14484CA85F3FB,2.0,4.7,82.0,0.0,5.0,,,,,2024-02-05T01:15:30.000,2024-02-05T01:16:58.846
14484CA85F3FB,,,,,,19.0,1703.0,,"1,7",2024-02-05T01:16:55.232,2024-02-05T01:16:55.294
14484CA85F3FB,2.0,4.7,83.0,0.0,4.9,,,,,2024-02-05T01:20:30.000,2024-02-05T01:22:08.207
14484CA85F3FB,,,,,,18.0,1704.0,,"1,7",2024-02-05T01:22:01.682,2024-02-05T01:22:01.841
14484CA85F3FB,2.1,4.7,83.0,0.0,5.0,,,,,2024-02-05T01:25:30.000,2024-02-05T01:26:59.524
14484CA85F3FB,,,,,,19.0,1705.0,,"1,7",2024-02-05T01:26:56.191,2024-02-05T01:26:56.330
14484CA85F3FB,2.1,4.8,83.0,0.0,5.0,,,,,2024-02-05T01:30:30.000,2024-02-05T01:31:58.986
14484CA85F3FB,,,,,,19.0,1706.0,,"1,7",2024-02-05T01:31:55.622,2024-02-05T01:31:55.869
14484CA85F3FB,2.2,4.9,83.0,0.0,5.0,,,,,2024-02-05T01:35:30.000,2024-02-05T01:37:05.538
14484CA85F3FB,,,,,,19.0,1707.0,,"1,7",2024-02-05T01:37:02.181,2024-02-05T01:37:02.491
14484CA85F3FB,2.2,4.8,83.0,0.0,5.0,,,,,2024-02-05T01:40:30.000,2024-02-05T01:43:07.953
14484CA85F3FB,,,,,,17.0,1708.0,,"1,7",2024-02-05T01:42:01.692,2024-02-05T01:42:01.772
14484CA85F3FB,,,,,,18.0,1708.0,,"1,7",2024-02-05T01:42:58.652,2024-02-05T01:42:58.794
14484CA85F3FB,,,,,,18.0,1708.0,,"1,7",2024-02-05T01:42:58.681,2024-02-05T01:42:58.798
14484CA85F3FB,,,,,,19.0,1708.0,,"1,7",2024-02-05T01:43:04.434,2024-02-05T01:43:05.036
14484CA85F3FB,2.2,4.8,84.0,0.0,5.0,,,,,2024-02-05T01:45:30.000,2024-02-05T01:47:00.152
14484CA85F3FB,,,,,,19.0,1709.0,,"1,7",2024-02-05T01:46:56.797,2024-02-05T01:46:56.891
14484CA85F3FB,2.2,4.9,84.0,0.0,5.0,,,,,2024-02-05T01:50:30.000,2024-02-05T01:51:59.669
14484CA85F3FB,,,,,,19.0,1710.0,,"1,7",2024-02-05T01:51:56.292,2024-02-05T01:51:56.511
14484CA85F3FB,2.2,4.9,83.0,0.0,5.0,,,,,2024-02-05T01:55:30.000,2024-02-05T02:03:37.101
14484CA85F3FB,2.3,4.9,82.0,0.0,5.0,,,,,2024-02-05T02:01:00.000,2024-02-05T02:03:40.147
14484CA85F3FB,,,,,,19.0,1711.0,,"1,7",2024-02-05T02:03:31.652,2024-02-05T02:03:31.823
14484CA85F3FB,2.2,4.9,82.0,0.0,5.0,,,,,2024-02-05T02:05:30.000,2024-02-05T02:06:58.894
14484CA85F3FB,,,,,,19.0,1712.0,,"1,7",2024-02-05T02:06:55.558,2024-02-05T02:06:55.622
14484CA85F3FB,2.2,4.7,82.0,0.0,5.0,,,,,2024-02-05T02:10:30.000,2024-02-05T02:12:01.615
14484CA85F3FB,,,,,,20.0,1713.0,,"1,7",2024-02-05T02:11:57.713,2024-02-05T02:11:57.929
14484CA85F3FB,2.3,4.7,83.0,0.0,5.0,,,,,2024-02-05T02:15:30.000,2024-02-05T02:17:03.738
14484CA85F3FB,,,,,,19.0,1714.0,,"1,7",2024-02-05T02:17:00.511,2024-02-05T02:17:01.046
14484CA85F3FB,2.3,4.7,83.0,0.0,5.0,,,,,2024-02-05T02:20:30.000,2024-02-05T02:22:06.511
14484CA85F3FB,,,,,,18.0,1715.0,,"1,7",2024-02-05T02:22:02.974,2024-02-05T02:22:03.086
14484CA85F3FB,2.4,4.7,84.0,0.0,5.0,,,,,2024-02-05T02:25:30.000,2024-02-05T02:26:58.866
14484CA85F3FB,,,,,,19.0,1716.0,,"1,7",2024-02-05T02:26:55.462,2024-02-05T02:26:55.741
14484CA85F3FB,2.4,4.7,84.0,0.0,5.0,,,,,2024-02-05T02:30:30.000,2024-02-05T02:32:05.216
14484CA85F3FB,,,,,,19.0,1717.0,,"1,7",2024-02-05T02:32:01.415,2024-02-05T02:32:01.490
14484CA85F3FB,2.4,4.6,84.0,0.0,5.0,,,,,2024-02-05T02:35:30.000,2024-02-05T02:36:58.657
14484CA85F3FB,,,,,,19.0,1718.0,,"1,7",2024-02-05T02:36:55.197,2024-02-05T02:36:57.517
14484CA85F3FB,2.3,4.6,84.0,0.0,5.0,,,,,2024-02-05T02:40:30.000,2024-02-05T02:42:04.795
14484CA85F3FB,,,,,,18.0,1719.0,,"1,7",2024-02-05T02:42:01.074,2024-02-05T02:42:01.276
14484CA85F3FB,2.3,4.6,83.0,0.0,4.9,,,,,2024-02-05T02:45:30.000,2024-02-05T02:47:29.865
14484CA85F3FB,,,,,,19.0,1720.0,,"1,7",2024-02-05T02:47:26.230,2024-02-05T02:47:26.859
14484CA85F3FB,2.3,4.7,82.0,0.0,5.0,,,,,2024-02-05T02:50:30.000,2024-02-05T02:52:00.069
14484CA85F3FB,,,,,,20.0,1721.0,,"1,7",2024-02-05T02:51:56.361,2024-02-05T02:51:57.090
14484CA85F3FB,2.3,4.7,82.0,0.0,5.0,,,,,2024-02-05T02:55:30.000,2024-02-05T02:57:00.137
14484CA85F3FB,,,,,,19.0,1722.0,,"1,7",2024-02-05T02:56:55.900,2024-02-05T02:56:57.505
14484CA85F3FB,2.3,4.6,83.0,0.0,5.0,,,,,2024-02-05T03:00:30.000,2024-02-05T03:03:13.824
14484CA85F3FB,,,,,,18.0,1723.0,,"1,7",2024-02-05T03:03:10.808,2024-02-05T03:03:13.472
14484CA85F3FB,2.2,4.4,84.0,0.0,5.0,,,,,2024-02-05T03:05:30.000,2024-02-05T03:06:58.896
14484CA85F3FB,,,,,,19.0,1724.0,,"1,7",2024-02-05T03:06:55.493,2024-02-05T03:06:57.342
14484CA85F3FB,2.2,4.4,85.0,0.0,5.0,,,,,2024-02-05T03:10:30.000,2024-02-05T03:12:20.633
14484CA85F3FB,,,,,,19.0,1725.0,,"1,7",2024-02-05T03:12:16.141,2024-02-05T03:12:16.419
14484CA85F3FB,2.1,4.4,84.0,0.0,5.0,,,,,2024-02-05T03:15:30.000,2024-02-05T03:17:03.617
14484CA85F3FB,,,,,,19.0,1726.0,,"1,7",2024-02-05T03:17:00.262,2024-02-05T03:17:00.419
14484CA85F3FB,2.1,4.4,84.0,0.0,5.0,,,,,2024-02-05T03:20:30.000,2024-02-05T03:21:59.419
14484CA85F3FB,,,,,,18.0,1727.0,,"1,7",2024-02-05T03:21:55.285,2024-02-05T03:21:55.836
14484CA85F3FB,2.0,4.3,85.0,0.0,5.0,,,,,2024-02-05T03:25:30.000,2024-02-05T03:27:01.388
14484CA85F3FB,,,,,,19.0,1728.0,,"1,7",2024-02-05T03:26:58.036,2024-02-05T03:26:58.240
14484CA85F3FB,2.0,4.4,85.0,0.0,5.0,,,,,2024-02-05T03:30:30.000,2024-02-05T03:32:06.252
14484CA85F3FB,,,,,,18.0,1729.0,,"1,7",2024-02-05T03:32:02.141,2024-02-05T03:32:02.285
14484CA85F3FB,1.9,4.4,85.0,0.0,5.0,,,,,2024-02-05T03:35:30.000,2024-02-05T03:37:00.522
14484CA85F3FB,,,,,,19.0,1730.0,,"1,7",2024-02-05T03:36:57.147,2024-02-05T03:36:57.946
14484CA85F3FB,1.9,4.4,84.0,0.0,5.0,,,,,2024-02-05T03:40:30.000,2024-02-05T03:42:10.319
14484CA85F3FB,,,,,,18.0,1731.0,,"1,7",2024-02-05T03:42:07.000,2024-02-05T03:42:07.593
14484CA85F3FB,2.0,4.4,84.0,0.0,5.0,,,,,2024-02-05T03:45:30.000,2024-02-05T03:47:02.149
14484CA85F3FB,,,,,,19.0,1732.0,,"1,7",2024-02-05T03:46:58.888,2024-02-05T03:46:59.326
14484CA85F3FB,2.1,4.5,84.0,0.0,5.0,,,,,2024-02-05T03:50:30.000,2024-02-05T03:51:59.107
14484CA85F3FB,,,,,,19.0,1733.0,,"1,7",2024-02-05T03:51:55.674,2024-02-05T03:51:55.863
14484CA85F3FB,2.1,4.4,85.0,0.0,5.0,,,,,2024-02-05T03:55:30.000,2024-02-05T03:57:00.617
14484CA85F3FB,,,,,,19.0,1734.0,,"1,7",2024-02-05T03:56:57.233,2024-02-05T03:56:58.628
14484CA85F3FB,2.1,4.3,85.0,0.0,5.0,,,,,2024-02-05T04:00:30.000,2024-02-05T04:02:03.439
14484CA85F3FB,,,,,,18.0,1735.0,,"1,7",2024-02-05T04:01:58.503,2024-02-05T04:01:58.670
14484CA85F3FB,2.1,4.4,85.0,0.0,5.0,,,,,2024-02-05T04:05:30.000,2024-02-05T04:07:09.159
